edge_type_id,target_model_id,target_label,source_label,weight_max,weight_func,weight_sigma,distance_range,target_sections,delay,params_file
3523,100000118,LIFi5Sst,LIFe4Rorb,0.8774652013512428,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3524,100000118,LIFi5Sst,e4Rorb,0.754935587824297,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3525,100000118,LIFi5Sst,i4Htr3a,1.0726850375532446,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3528,100000117,LIFi1Htr3a,i4Sst,0.3180164835022387,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3529,100000118,LIFi5Sst,e4Nr5a1,0.7539659700455513,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3530,100000118,LIFi5Sst,e5noRbp4,0.15522180654829035,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3533,100000117,LIFi1Htr3a,e5noRbp4,1.6937355950834674,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3534,100000118,LIFi5Sst,e6Ntsr1,0.09364848503703474,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3535,100000118,LIFi5Sst,i6Htr3a,1.0726850375532446,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3536,100000118,LIFi5Sst,e4Rorb,0.7539659700455513,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3539,100000117,LIFi1Htr3a,i23Sst,1.6937355950834674,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3540,100000118,LIFi5Sst,i5Htr3a,2.0,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3541,100000118,LIFi5Sst,i6Htr3a,0.8774652013512428,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3542,100000118,LIFi5Sst,i6Sst,0.8022809350848676,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3543,100000118,LIFi5Sst,i5Sst,0.3180164835022387,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3546,100000117,LIFi1Htr3a,i5Sst,0.7539659700455513,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3547,100000118,LIFi5Sst,LIFe5Rbp4,1.6937355950834674,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3550,100000117,LIFi1Htr3a,LIFe5Rbp4,0.7539659700455513,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3551,100000118,LIFi5Sst,LIFe23Cux2,1.0726850375532446,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3552,100000118,LIFi5Sst,LIFi6Pvalb,0.5411400527326888,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
3553,100000118,LIFi5Sst,LIFe4Scnn1a,0.8774652013512428,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3556,100000117,LIFi1Htr3a,LIFi23Pvalb,2.0,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
3557,100000118,LIFi5Sst,LIFe4other,0.39775587927999406,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3558,100000118,LIFi5Sst,LIFi5Pvalb,1.6937355950834674,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
3559,100000118,LIFi5Sst,LIFi4Pvalb,0.1119934460060303,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
3560,100000118,LIFi5Sst,LIFe4Rorb,0.7444564566433077,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3561,100000118,LIFi5Sst,i5Htr3a,1.0726850375532446,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3562,100000118,LIFi5Sst,LIFi4Htr3a,0.7444564566433077,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3565,100000117,LIFi1Htr3a,LIFi4Sst,2.0,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3566,100000118,LIFi5Sst,LIFe4Nr5a1,0.39775587927999406,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3567,100000118,LIFi5Sst,LIFe5noRbp4,0.1119934460060303,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3570,100000117,LIFi1Htr3a,LIFe5noRbp4,0.39775587927999406,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3571,100000118,LIFi5Sst,LIFe6Ntsr1,0.8774652013512428,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3572,100000118,LIFi5Sst,LIFi6Htr3a,0.1119934460060303,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3575,100000117,LIFi1Htr3a,LIFi23Sst,0.1119934460060303,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3576,100000118,LIFi5Sst,LIFi5Htr3a,0.754935587824297,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3577,100000118,LIFi5Sst,LIFi6Sst,0.8774652013512428,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3578,100000118,LIFi5Sst,LIFi5Sst,0.15522180654829035,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3581,100000117,LIFi1Htr3a,LIFi5Sst,1.6937355950834674,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3584,100000117,LIFi1Htr3a,i1Htr3a,0.754935587824297,DirectionRule_others,50.0,3.8,instanteneousInh.json,,
3587,100000117,LIFi1Htr3a,LIFi1Htr3a,0.15522180654829035,DirectionRule_others,50.0,3.8,instanteneousInh.json,,
3593,100000119,LIFe5noRbp4,e5Rbp4,0.754935587824297,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3599,100000119,LIFe5noRbp4,e23Cux2,0.15522180654829035,DirectionRule_EE,30.0,1.8,instanteneousExc.json,,
